model,mapping,method,is_counter,roi_kind,roi,s2,trough_uv,min_uv,dip_uv_threshold,s7
wav2vec2-large,mtrf,method_12_counter,True,electrode,C4,True,-1.02163,-1.41561,1.0,True
wav2vec2-large,mtrf,method_12_counter,True,electrode,C4,True,-1.02163,-1.41561,1.5,False
wav2vec2-large,mtrf,method_12_counter,True,electrode,C4,True,-1.02163,-1.41561,2.0,False
wav2vec2-large,mtrf,method_12_counter,True,electrode,C4,True,-1.02163,-1.41561,2.5,False
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,Fz,True,-2.56419,-2.69867,2.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,F3,True,-7.03798,-7.03798,2.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,F4,True,-6.28823,-6.28823,2.5,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,FCz,True,-2.54638,-2.54638,2.5,True
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,1.5,False
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,2.0,False
wav2vec2-large,mtrf,method_17,False,electrode,Cz,True,-1.45515,-1.45515,2.5,False
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,C3,True,-2.03062,-2.03062,2.5,False
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,0.25,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,0.5,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,0.75,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,1.0,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,1.5,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,2.0,True
wav2vec2-large,mtrf,method_17,False,electrode,C4,True,-2.57092,-2.57092,2.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,0.25,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,0.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,0.75,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,1.0,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,1.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,2.0,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Fz,False,-8.20265,-8.20265,2.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,0.25,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,0.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,0.75,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,1.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,1.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,2.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F3,True,-8.27381,-8.27381,2.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,0.25,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,0.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,0.75,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,1.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,1.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,2.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,F4,True,-9.80679,-9.80679,2.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,0.25,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,0.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,0.75,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,1.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,1.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,2.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,FCz,True,-7.45565,-7.45565,2.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,0.25,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,0.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,0.75,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,1.0,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,1.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,2.0,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,Cz,False,-5.33308,-6.50556,2.5,False
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,0.25,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,0.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,0.75,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,1.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,1.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,2.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C3,True,-5.63466,-5.63466,2.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,0.25,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,0.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,0.75,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,1.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,1.5,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,2.0,True
wav2vec2-large,mtrf,method_17_counter,True,electrode,C4,True,-6.61094,-6.61094,2.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,Fz,True,-3.08429,-3.08429,2.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,F3,True,-8.11359,-8.11359,2.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,F4,True,-7.40986,-7.40986,2.5,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,FCz,True,-2.71509,-2.71509,2.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,2.0,False
wav2vec2-large,mtrf,method_18,False,electrode,Cz,True,-1.55173,-1.55173,2.5,False
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,C3,True,-2.13836,-2.13836,2.5,False
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,0.25,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,0.5,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,0.75,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,1.0,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,1.5,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,2.0,True
wav2vec2-large,mtrf,method_18,False,electrode,C4,True,-2.79504,-2.79504,2.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,0.25,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,0.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,0.75,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,1.0,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,1.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,2.0,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Fz,False,-8.1703,-8.1703,2.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,0.25,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,0.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,0.75,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,1.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,1.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,2.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F3,True,-7.84816,-7.84816,2.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,0.25,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,0.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,0.75,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,1.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,1.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,2.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,F4,True,-9.42068,-9.42068,2.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,0.25,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,0.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,0.75,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,1.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,1.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,2.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,FCz,True,-7.37739,-7.37739,2.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,0.25,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,0.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,0.75,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,1.0,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,1.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,2.0,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,Cz,False,-5.32974,-6.59717,2.5,False
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,0.25,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,0.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,0.75,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,1.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,1.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,2.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C3,True,-5.52375,-5.52375,2.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,0.25,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,0.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,0.75,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,1.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,1.5,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,2.0,True
wav2vec2-large,mtrf,method_18_counter,True,electrode,C4,True,-6.46174,-6.46174,2.5,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,1.5,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,2.0,True
wav2vec2-large,mtrf,method_19,False,electrode,Fz,True,-2.42672,-2.53182,2.5,False
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,1.5,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,2.0,True
wav2vec2-large,mtrf,method_19,False,electrode,F3,True,-7.49697,-7.49697,2.5,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,1.5,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,2.0,True
wav2vec2-large,mtrf,method_19,False,electrode,F4,True,-6.62329,-6.62329,2.5,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,1.5,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,2.0,True
wav2vec2-large,mtrf,method_19,False,electrode,FCz,True,-2.47555,-2.47555,2.5,False
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,1.5,False
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,2.0,False
wav2vec2-large,mtrf,method_19,False,electrode,Cz,True,-1.25914,-1.25914,2.5,False
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,0.25,True
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,0.5,True
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,0.75,True
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,1.0,True
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,1.5,True
wav2vec2-large,mtrf,method_19,False,electrode,C3,True,-1.97097,-1.97097,2.0,False
